index,topic,topic_name,topic0,topic1,topic2,topic3,topic4,topic5,title,category,rating,reviews,link,pop_score,unpop_score,pop_topic0,pop_topic1,pop_topic2,pop_topic3,pop_topic4,pop_topic5,unpop_topic0,unpop_topic1,unpop_topic2,unpop_topic3,unpop_topic4,unpop_topic5,img
1088,4,Nature,0.0,0.0,0.0,0.0,0.9961928129196168,0.0,Newham City Farm,Sights & Landmarks,4.5,21.0,/Attraction_Review-g186338-d2523979-Reviews-Newham_City_Farm-London_England.html,0.0007818744135941897,1.285490893024687,0.0,0.0,0.0,0.0,0.0007788976714282718,0.0,0.0,0.0,0.0,0.0,1.2805967887048133,0.0,https://media-cdn.tripadvisor.com/media/photo-o/04/6a/9e/fe/newham-city-farm.jpg
1089,0,Traditional sights,0.7850813865661621,0.0,0.0,0.0,0.1889978349208832,0.022203603759407997,Bow Street,Sights & Landmarks,4.0,19.0,/Attraction_Review-g186338-d215369-Reviews-Bow_Street-London_England.html,0.0006023328815836723,1.262967684353184,0.00047288033384810136,0.0,0.0,0.0,0.0001138396105209708,1.337396063394628e-05,0.9915324208202528,0.0,0.0,0.0,0.2386981579177932,0.028042434024315176,https://media-cdn.tripadvisor.com/media/photo-o/05/d7/89/2b/bow-street.jpg
1092,4,Nature,0.05478121340274812,0.2299728095531464,0.036307670176029205,0.19999603927135468,0.3145584464073181,0.16438382863998413,Charlton House & Gardens,Sights & Landmarks,4.0,23.0,/Attraction_Review-g186338-d8281474-Reviews-Charlton_House_Gardens-London_England.html,0.0007876660759171097,1.0432727827628043,4.314930339492039e-05,0.0001811417804683596,2.85983200932456e-05,0.0001575300954518321,0.0002477670171282348,0.0001294795652490869,0.057151748949808075,0.2399243729822915,0.03787880410018007,0.20865042443216528,0.3281702657249072,0.1714971743464402,https://media-cdn.tripadvisor.com/media/photo-o/0d/23/a7/6a/our-famous-17th-century.jpg
1094,0,Traditional sights,0.9904841184616088,0.0,0.0,0.0,0.0,0.0,Gladstone Monument,Sights & Landmarks,4.0,11.0,/Attraction_Review-g186338-d13149725-Reviews-Gladstone_Monument-London_England.html,0.00023166649291679698,2.1816918182765908,0.00022946198201378618,0.0,0.0,0.0,0.0,0.0,2.160931097380593,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/11/4c/81/33/il-memoriale-dettaglio.jpg
1095,0,Traditional sights,0.8197291493415833,0.0,0.015868546441197395,0.026475520804524408,0.05782731249928474,0.07888289541006087,St John's Waterloo,Sights & Landmarks,4.0,13.0,/Attraction_Review-g186338-d7720765-Reviews-St_John_s_Waterloo-London_England.html,0.00032433309008351584,1.8460041539584235,0.00026586528803748753,0.0,5.1466947024073295e-06,8.586887474101813e-06,1.875531095411814e-05,2.558433322307983e-05,1.5132234148053676,0.0,0.02929340264773255,0.04887392138336473,0.10674945908593148,0.14561815260324024,https://media-cdn.tripadvisor.com/media/photo-o/07/fc/e7/c9/st-john-s-28th-may-2015.jpg
1096,3,Food,0.4306515455245972,0.04401741176843643,0.0,0.5068588852882385,0.0,0.016948241740465164,High Holborn,Sights & Landmarks,4.0,33.0,/Attraction_Review-g186338-d548807-Reviews-High_Holborn-London_England.html,0.0012509990617507038,0.7270452728978636,0.0005387446793927616,5.506574082300836e-05,0.0,0.0006340799899355941,0.0,2.120223451564604e-05,0.3131031704398175,0.0320026511514405,0.0,0.3685093565750943,0.0,0.012322139041335457,https://media-cdn.tripadvisor.com/media/photo-o/08/06/6e/86/high-holborn.jpg
1097,0,Traditional sights,0.8062375783920288,0.0,0.0,0.049507591873407364,0.0,0.13823369145393372,St James Garlickhythe,Sights & Landmarks,4.5,6.0,/Attraction_Review-g186338-d14792438-Reviews-St_James_Garlickhythe-London_England.html,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6280691027641296,0.0,0.0,0.22278416343033314,0.0,0.6220516115427017,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/a5/00/e8/some-photos-of-st-james.jpg
1098,4,Nature,0.2689428925514221,0.0,0.013607281260192394,0.044459011405706406,0.6708057522773743,0.0,St. George's Gardens,Nature & Parks,4.0,14.0,/Attraction_Review-g186338-d10331256-Reviews-St_George_s_Gardens-London_England.html,0.0003706663886668752,1.714126857262,9.968809073965908e-05,0.0,5.043761804289961e-06,1.6479461201452608e-05,0.0002486451456936208,0.0,0.461002235192121,0.0,0.023324606262413696,0.07620838549783894,1.1498461559844873,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0b/9a/b8/38/st-george-s-gardens.jpg
1099,1,Art,0.08709686994552612,0.8373516798019409,0.0,0.0,0.0,0.06862625479698181,British Optical Association Museum,Museums,5.0,6.0,/Attraction_Review-g186338-d7845260-Reviews-British_Optical_Association_Museum-London_England.html,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354843497276306,4.1867583990097055,0.0,0.0,0.0,0.34313127398490906,https://media-cdn.tripadvisor.com/media/photo-o/10/b1/1c/3f/glasses-modeled-on-nefertiti.jpg
1100,4,Nature,0.0,0.15120002627372742,0.0,0.4121422171592712,0.4283711612224579,0.0,Kynance Mews,Sights & Landmarks,4.0,6.0,/Attraction_Review-g186338-d8858135-Reviews-Kynance_Mews-London_England.html,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048001050949097,0.0,1.6485688686370847,1.7134846448898315,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/18/78/7e/50/lovelly-place.jpg
1101,0,Traditional sights,0.8576011061668396,0.0,0.0,0.0,0.13835442066192627,0.0,Admiral Jellicoe Memorial Fountain,Sights & Landmarks,4.5,15.0,/Attraction_Review-g186338-d10847275-Reviews-Admiral_Jellicoe_Memorial_Fountain-London_England.html,0.0004691246481565139,1.7998123501407377,0.00040232181718915567,0.0,0.0,0.0,6.490546891392447e-05,0.0,1.5435210623734361,0.0,0.0,0.0,0.2490119950039017,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0e/6d/82/39/admiral-jellicoe-memorial.jpg
1102,1,Art,0.42195487022399897,0.46426060795784,0.10810285806655884,0.0,0.0,0.0,L.C.C. Fire Brigade Station Euston 1902,Sights & Landmarks,4.0,12.0,/Attraction_Review-g186338-d7797436-Reviews-L_C_C_Fire_Brigade_Station_Euston_1902-London_England.html,0.0002779997915001564,1.99986100010425,0.0001173033659447473,0.00012906435221401538,3.0052572003074358e-05,0.0,0.0,0.0,0.8438510887650256,0.9284566837395732,0.21619068984711612,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/07/87/b3/fe/lcc-fire-brigade-station.jpg
1103,1,Art,0.0,0.6907010674476624,0.0,0.3025665879249573,0.0,0.0,Abbott & Holder,Museums,4.5,9.0,/Attraction_Review-g186338-d188853-Reviews-Abbott_Holder-London_England.html,0.00015637488271883797,2.9998957500781875,0.0,0.0001080082984159044,0.0,4.731381470140417e-05,0.0,0.0,0.0,2.07203119681071,0.0,0.9076682212317376,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/10/6f/53/0e/london-abbott-holder.jpg
1104,0,Traditional sights,0.5066637992858887,0.09362861514091493,0.06589555740356445,0.3297327160835266,0.0,0.0,St Alban's Holborn,Sights & Landmarks,4.0,6.0,/Attraction_Review-g186338-d15088853-Reviews-St_Alban_s_Holborn-London_England.html,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0266551971435547,0.3745144605636597,0.2635822296142578,1.3189308643341064,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/16/57/58/d5/large-painting.jpg
1105,0,Traditional sights,0.8162035942077637,0.1678328961133957,0.0,0.0,0.013705747202038763,0.0,The Guild Church of St. Margaret Pattens,Sights & Landmarks,4.0,19.0,/Attraction_Review-g186338-d6556435-Reviews-The_Guild_Church_of_St_Margaret_Pattens-London_England.html,0.0006023328815836723,1.262967684353184,0.0004916262628581127,0.00010109127194051474,0.0,0.0,8.255422206461363e-06,0.0,1.0308387633373253,0.21196752416262385,0.0,0.0,0.017309915806089027,0.0,https://media-cdn.tripadvisor.com/media/photo-o/05/c5/0f/ee/the-guild-church-of-st.jpg
1106,5,Performing arts,0.0,0.05402398854494095,0.0,0.3770037293434143,0.0,0.56355220079422,The Place,Concerts & Shows,4.5,10.0,/Attraction_Review-g186338-d553750-Reviews-The_Place-London_England.html,0.00020849984362511728,2.6998749000938256,0.0,1.1263993163625314e-05,0.0,7.860521861418792e-05,0.0,0.00011750054574018557,0.0,0.14585801067544246,0.0,1.0178629060960505,0.0,1.52152044181695,https://media-cdn.tripadvisor.com/media/photo-o/0e/e2/c2/aa/the-place.jpg
1108,3,Food,0.0,0.02211330085992813,0.10217752307653427,0.7169234752655029,0.0,0.15767213702201846,Grosvenor Casino St Giles,Casinos & Gambling,4.0,34.0,/Attraction_Review-g186338-d3831068-Reviews-Grosvenor_Casino_St_Giles-London_England.html,0.0012973323603340636,0.7056534119364116,0.0,2.8688300799387843e-05,0.00013255820718596846,0.0009300880243450943,0.0,0.00020455316568169108,0.0,0.015604326200984672,0.07210191778216785,0.5058994964184117,0.0,0.11126188145689273,https://media-cdn.tripadvisor.com/media/photo-o/05/24/4b/fc/tottenham-court-road.jpg
1109,5,Performing arts,0.0,0.2127886712551117,0.0,0.12563414871692655,0.0,0.659002423286438,ICA Cinema,Concerts & Shows,4.0,17.0,/Attraction_Review-g186338-d553780-Reviews-ICA_Cinema-London_England.html,0.0005096662844169534,1.4115848236643236,0.0,0.00010845121144461336,0.0,6.403148977244291e-05,0.0,0.0003358713164981672,0.0,0.3003692589914125,0.0,0.17734325766280015,0.0,0.9302378194691484,https://media-cdn.tripadvisor.com/media/photo-o/11/1e/70/47/photo2jpg.jpg
1110,4,Nature,0.0,0.0,0.04883911460638046,0.0,0.9467164874076844,0.0,South Norwood Lake and Grounds,Nature & Parks,4.5,16.0,/Attraction_Review-g186338-d10404042-Reviews-South_Norwood_Lake_and_Grounds-London_England.html,0.0005212496090627934,1.6873045313966015,0.0,0.0,2.5457369395548777e-05,0.0,0.0004934755989545566,0.0,0.0,0.0,0.0824064593847437,0.0,1.5973990191508596,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/0b/8c/5e/caption.jpg
1111,5,Performing arts,0.0,0.0,0.13746367394924164,0.08992253243923187,0.0,0.7690739035606384,Waterloo East Theatre,Concerts & Shows,4.0,17.0,/Attraction_Review-g186338-d7798002-Reviews-Waterloo_East_Theatre-London_England.html,0.0005096662844169534,1.4115848236643236,0.0,0.0,7.006059994401354e-05,4.5830482993666275e-05,0.0,0.0003919710388697929,0.0,0.0,0.19404163595189036,0.12693328209668253,0.0,1.0856130505424768,https://media-cdn.tripadvisor.com/media/photo-s/19/cd/11/be/photo3jpg.jpg
1113,0,Traditional sights,0.9617319107055664,0.03246034681797028,0.0,0.0,0.0,0.0,Lord Portal of Hungerford,Sights & Landmarks,4.0,8.0,/Attraction_Review-g186338-d10910734-Reviews-Lord_Portal_of_Hungerford-London_England.html,9.26665971667188e-05,2.999930500052125,8.912042355173149e-05,3.0079898824728343e-06,0.0,0.0,0.0,0.0,2.8851288917990354,0.097378784461499,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/61/1a/c0/lord-portal-of-hungerford_rotated_90.jpg
1114,5,Performing arts,0.020387938246130943,0.0,0.0,0.2041984051465988,0.0,0.7700371742248535,The Hope Theatre,Concerts & Shows,4.5,7.0,/Attraction_Review-g186338-d7200383-Reviews-The_Hope_Theatre-London_England.html,5.212496090627932e-05,3.8570981786049376,1.0627204840392123e-06,0.0,0.0,1.0643833885391048e-05,0.0,4.013815760285229e-05,0.07863827947466161,0.0,0.0,0.7876132965649794,0.0,2.970108982160776,https://media-cdn.tripadvisor.com/media/photo-o/06/db/a1/73/the-hope-theatre.jpg
1116,4,Nature,0.0,0.0,0.40944042801857,0.0,0.5841719508171082,0.0,Thames Path,Sights & Landmarks,4.5,10.0,/Attraction_Review-g186338-d15523520-Reviews-Thames_Path-London_England.html,0.00020849984362511728,2.6998749000938256,0.0,0.0,8.536826521567294e-05,0.0,0.00012179976039554676,0.0,0.0,0.0,1.10543793469101,0.0,1.5771911873499551,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/95/75/3b/one-of-the-dead-end-signs.jpg
1117,0,Traditional sights,0.8662046790122986,0.12492823600769044,0.0,0.0,0.0,0.0,Sir John Franklin Statue,Sights & Landmarks,4.0,8.0,/Attraction_Review-g186338-d15710948-Reviews-Sir_John_Franklin_Statue-London_England.html,9.26665971667188e-05,2.999930500052125,8.026824005395963e-05,1.1576674520873425e-05,0.0,0.0,0.0,0.0,2.5985538358568547,0.3747760255171807,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/a4/5a/03/img-20190303-120928-largejpg.jpg
1118,2,Walking tours,0.0,0.0,0.7851767539978027,0.16208812594413755,0.05048945918679237,0.0,Westway Sports & Fitness Centre,Fun & Games,3.5,20.0,/Attraction_Review-g186338-d548676-Reviews-Westway_Sports_Fitness_Centre-London_England.html,0.0005675829076461526,1.0498297251277064,0.0,0.0,0.0004456529050502408,9.199844981828938e-05,2.8656954050721364e-05,0.0,0.0,0.0,0.8243018958261781,0.170164932706399,0.05300533505991678,0.0,https://media-cdn.tripadvisor.com/media/photo-o/08/99/cc/d1/westway-sports-centre.jpg
1119,1,Art,0.13637235760688782,0.7064021229743958,0.046855390071868896,0.10696884989738464,0.0,0.0,The Mosaic Rooms,Museums,4.0,9.0,/Attraction_Review-g186338-d3387103-Reviews-The_Mosaic_Rooms-London_England.html,0.0001389998957500782,2.6665740000695,1.895574349054979e-05,9.818982145107492e-05,6.512894335319026e-06,1.4868658984242228e-05,0.0,0.0,0.3636469831227071,1.8836735347174207,0.12494336492876015,0.28524035395370284,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/06/c5/bd/17/the-mosaic-rooms.jpg
1120,3,Food,0.0,0.2174857705831528,0.0,0.7614750862121582,0.018694255501031886,0.0,Northcote Road Antiques Market,Shopping,4.0,19.0,/Attraction_Review-g186338-d4227601-Reviews-Northcote_Road_Antiques_Market-London_England.html,0.0006023328815836723,1.262967684353184,0.0,0.0001309988308987959,0.0,0.0004586614829323445,1.1260164784997953e-05,0.0,0.0,0.2746775000531723,0.0,0.9617184263260108,0.023610240580845016,0.0,https://media-cdn.tripadvisor.com/media/photo-o/03/eb/d5/54/northcote-road-antique.jpg
1121,3,Food,0.0,0.04549878463149072,0.16438515484333038,0.6462058424949646,0.022250182926654816,0.1207376793026924,Rolle Therapy Practice,,5.0,15.0,/Attraction_Review-g186338-d7715237-Reviews-Rolle_Therapy_Practice-London_England.html,0.0005212496090627934,1.9997915001563749,0.0,2.371622370199677e-05,8.568569769781271e-05,0.00033683454277459333,1.1597899152094466e-05,6.293446813567735e-05,0.0,0.09098808277350064,0.3287360354075816,1.2922769511728194,0.04449572669364879,0.2414501848181305,https://media-cdn.tripadvisor.com/media/photo-s/0f/6e/c2/8d/deep-tissue-to-relieve.jpg
1122,0,Traditional sights,0.9919899106025696,0.0,0.0,0.0,0.0,0.0,Henry Bartle Frere Statue,Sights & Landmarks,4.0,11.0,/Attraction_Review-g186338-d10910836-Reviews-Henry_Bartle_Frere_Statue-London_England.html,0.00023166649291679698,2.1816918182765908,0.00022981082359814424,0.0,0.0,0.0,0.0,0.0,2.1642162717745532,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/12/44/72/03/caption.jpg
1124,0,Traditional sights,0.9910331964492798,0.0,0.0,0.0,0.0,0.0,Prince George Statue,Sights & Landmarks,4.5,23.0,/Attraction_Review-g186338-d7287633-Reviews-Prince_George_Statue-London_England.html,0.0008861243354067485,1.1736818806081548,0.0008781786325696438,0.0,0.0,0.0,0.0,0.0,1.1631577057537017,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/07/0a/fd/7a/prince-george-statue.jpg
1125,4,Nature,0.0,0.0,0.07931774109601973,0.0,0.9079979062080384,0.0,Roundwood Park,Fun & Games,4.5,7.0,/Attraction_Review-g186338-d12317537-Reviews-Roundwood_Park-London_England.html,5.212496090627932e-05,3.8570981786049376,0.0,0.0,4.134434153804413e-06,0.0,4.732935536407748e-05,0.0,0.0,0.0,0.3059363147125157,0.0,3.5022370702121224,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/14/aa/b2/60/photo0jpg.jpg
1127,4,Nature,0.0,0.0,0.0,0.0,0.9898587465286256,0.0,Wells Park,Nature & Parks,4.5,6.0,/Attraction_Review-g186338-d6776538-Reviews-Wells_Park-London_England.html,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4543643593788165,0.0,https://media-cdn.tripadvisor.com/media/photo-s/17/82/bf/f2/wells-park.jpg
1128,1,Art,0.0,0.9968360066413879,0.0,0.0,0.0,0.0,Meet Vincent Van Gogh,Museums,3.5,22.0,/Attraction_Review-g186338-d20076948-Reviews-Meet_Vincent_Van_Gogh-London_England.html,0.0006486661801670318,0.9543685455872272,0.0,0.0006466138046810272,0.0,0.0,0.0,0.0,0.0,0.9513489298473209,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-w/1a/e4/52/25/meet-vincent-van-gogh.jpg
1129,0,Traditional sights,0.3862245678901672,0.0,0.3439498543739319,0.0,0.2642115950584412,0.0,Fan Bridge,Sights & Landmarks,4.5,7.0,/Attraction_Review-g186338-d12699799-Reviews-Fan_Bridge-London_England.html,5.212496090627932e-05,3.8570981786049376,2.0131940502319586e-05,0.0,1.7928372712961665e-05,0.0,1.3772019063406952e-05,0.0,1.4897060773416428,0.0,1.326648356837126,0.0,1.0190900620662189,0.0,https://media-cdn.tripadvisor.com/media/photo-o/10/11/85/36/5-fingers.jpg
1130,1,Art,0.2813389599323273,0.5737535953521729,0.13808418810367584,0.0,0.0,0.0,Maughan Library,Traveller Resources,4.5,7.0,/Attraction_Review-g186338-d7904785-Reviews-Maughan_Library-London_England.html,5.212496090627932e-05,3.8570981786049376,1.4664782287885846e-05,2.9906883727569213e-05,7.197632906679422e-06,0.0,0.0,0.0,1.0851519899255873,2.2130239476009,0.5326042704288297,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/07/a3/76/da/maughan-library.jpg
1132,4,Nature,0.010124470107257366,0.0,0.0,0.07531074434518814,0.9068705439567566,0.0,Camley Street Natural Park,Nature & Parks,4.0,34.0,/Attraction_Review-g186338-d211761-Reviews-Camley_Street_Natural_Park-London_England.html,0.0012973323603340636,0.7056534119364116,1.3134802701379871e-05,0.0,0.0,9.770306571985815e-05,0.001176512503308855,0.0,0.007144366875234369,0.0,0.0,0.05314328370265283,0.6399362935277149,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0a/97/2c/86/not-in-the-fens-but-in.jpg
1133,4,Nature,0.03969445824623108,0.0,0.0,0.0,0.9543913006782532,0.0,One Tree Hill Local Nature Reserve,Nature & Parks,4.5,13.0,/Attraction_Review-g186338-d3214301-Reviews-One_Tree_Hill_Local_Nature_Reserve-London_England.html,0.00036487472634395525,2.0767546732032263,1.4483504589965125e-05,0.0,0.0,0.0,0.0003482332646600291,0.0,0.08243565166313073,0.0,0.0,0.0,1.982036593748068,0.0,https://media-cdn.tripadvisor.com/media/photo-o/10/53/c9/69/one-tree-hill-local-nature.jpg
1135,4,Nature,0.0,0.0,0.0,0.0,0.9920689463615416,0.0,Cannizaro Park,Nature & Parks,4.5,8.0,/Attraction_Review-g186338-d13544052-Reviews-Cannizaro_Park-London_England.html,0.00010424992181255864,3.3749218125586404,0.0,0.0,0.0,0.0,0.00010342311009085814,0.0,0.0,0.0,0.0,0.0,3.348155126637635,0.0,https://media-cdn.tripadvisor.com/media/photo-o/15/60/6d/c3/cannizaro-park.jpg
1138,3,Food,0.0,0.0,0.0,0.9945670962333679,0.0,0.0,Hawkes Cidery and Taproom,Food & Drink,4.0,11.0,/Attraction_Review-g186338-d12868853-Reviews-Hawkes_Cidery_and_Taproom-London_England.html,0.00023166649291679698,2.1816918182765908,0.0,0.0,0.0,0.0002304078711548269,0.0,0.0,0.0,0.0,0.0,2.1698388965794457,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/10/81/eb/29/getlstd-property-photo.jpg
1140,0,Traditional sights,0.7274746894836426,0.17418789863586426,0.0,0.0,0.09253493696451187,0.0,St Mary Aldermanbury Garden,Nature & Parks,4.0,7.0,/Attraction_Review-g186338-d13003913-Reviews-St_Mary_Aldermanbury_Garden-London_England.html,4.63332985833594e-05,3.4285317143155,3.3706301999682266e-05,8.070699917103439e-06,0.0,0.0,4.287448863769069e-06,0.0,2.494170044256489,0.5972087347230343,0.0,0.0,0.31725896606501464,0.0,https://media-cdn.tripadvisor.com/media/photo-o/16/bb/73/c7/st-mary-aldermanbury.jpg
1147,5,Performing arts,0.0,0.0,0.3168212175369263,0.0,0.0,0.6776061058044434,Globe Theatre,Concerts & Shows,4.5,12.0,/Attraction_Review-g186338-d16963087-Reviews-Globe_Theatre-London_England.html,0.000312749765437676,2.2498436251172813,0.0,0.0,9.908576147035262e-05,0.0,0.0,0.00021192115064947676,0.0,0.0,0.7127981965773491,0.0,0.0,1.524507777484673,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/28/da/ca/photo1jpg.jpg
1149,1,Art,0.0,0.9902332425117492,0.0,0.0,0.0,0.0,Stern Pissarro Gallery,Museums,5.0,9.0,/Attraction_Review-g186338-d3462150-Reviews-Stern_Pissarro_Gallery-London_England.html,0.00017374986968759774,3.3332175000868767,0.0,0.00017205289684674383,0.0,0.0,0.0,0.0,0.0,3.3006627731079345,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/d2/04/b4/getlstd-property-photo.jpg
1150,0,Traditional sights,0.730617105960846,0.26469686627388,0.0,0.0,0.0,0.0,St George the Martyr,Sights & Landmarks,4.5,16.0,/Attraction_Review-g186338-d2481621-Reviews-St_George_the_Martyr-London_England.html,0.0005212496090627934,1.6873045313966015,0.00038083388085668037,0.00013797313806540644,0.0,0.0,0.0,0.0,1.2327735536036064,0.4466242219103979,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/47/c2/c3/st-george-the-martyr.jpg
1151,0,Traditional sights,0.9921209812164308,0.0,0.0,0.0,0.0,0.0,Franklin D. Roosevelt Memorial,Sights & Landmarks,3.5,12.0,/Attraction_Review-g186338-d10594107-Reviews-Franklin_D_Roosevelt_Memorial-London_England.html,0.00024324981756263683,1.7498783750912188,0.00024133324768096104,0.0,0.0,0.0,0.0,0.0,1.7360910505049134,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/40/fa/24/roosevelt-memorial.jpg
1154,1,Art,0.0,0.4268258810043335,0.0988253578543663,0.07472105324268341,0.3975895941257477,0.0,Wimbledon Windmill Museum,Museums,4.0,19.0,/Attraction_Review-g186338-d3400093-Reviews-Wimbledon_Windmill_Museum-London_England.html,0.0006023328815836723,1.262967684353184,0.0,0.00025709126283982985,5.9525762569958056e-05,4.50069473146325e-05,0.00023948128591744434,0.0,0.0,0.5390672945540508,0.12481323336470375,0.09437027558634284,0.5021428090159179,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0b/44/33/eb/windmill.jpg
1156,1,Art,0.0,0.98353111743927,0.0,0.0,0.0,0.0,BDA Dental Museum,Museums,4.5,8.0,/Attraction_Review-g186338-d4064946-Reviews-BDA_Dental_Museum-London_England.html,0.00010424992181255864,3.3749218125586404,0.0,0.00010253304209326234,0.0,0.0,0.0,0.0,0.0,3.3193406215759667,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/08/48/b9/0f/caption.jpg
1158,1,Art,0.0,0.6801751255989075,0.0,0.16148659586906433,0.0,0.1545095145702362,Goethe Institute,Traveller Resources,3.5,11.0,/Attraction_Review-g186338-d548677-Reviews-Goethe_Institute-London_England.html,0.00020270818130219736,1.9089803409920167,0.0,0.0001378770626771482,0.0,3.273465415330097e-05,0.0,3.1320342692417946e-05,0.0,1.2984409432000903,0.0,0.3082747368477664,0.0,0.2949556258108005,https://media-cdn.tripadvisor.com/media/photo-o/06/c1/b7/af/entrance.jpg
1161,4,Nature,0.0,0.0,0.2735992670059204,0.0,0.7214521169662476,0.0,River Lee Navigation,Nature & Parks,4.5,12.0,/Attraction_Review-g186338-d1945337-Reviews-River_Lee_Navigation-London_England.html,0.000312749765437676,2.2498436251172813,0.0,0.0,8.556810658002171e-05,0.0,0.00022563398035570868,0.0,0.0,0.0,0.6155555667100311,0.0,1.6231544461838792,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/b5/8e/96/river-lea-navigation.jpg
1163,0,Traditional sights,0.8950626254081726,0.0978761464357376,0.0,0.0,0.0,0.0,Machine Gun Corps Memorial,Sights & Landmarks,4.5,8.0,/Attraction_Review-g186338-d15636575-Reviews-Machine_Gun_Corps_Memorial-London_England.html,0.00010424992181255864,3.3749218125586404,9.331020871614544e-05,1.0203580613240184e-05,0.0,0.0,0.0,0.0,3.0207663780960448,0.33032434153515444,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/16/d8/36/65/machine-gun-corps-memorial.jpg
1164,1,Art,0.0,0.5944046378135681,0.28876900672912603,0.11073915660381316,0.0,0.0,Milner School of English Wimbledon,Other,5.0,9.0,/Attraction_Review-g186338-d19600645-Reviews-Milner_School_of_English_Wimbledon-London_England.html,0.00017374986968759774,3.3332175000868767,0.0,0.0001032777283618112,5.017357728900268e-05,1.9240914029227013e-05,0.0,0.0,0.0,1.9812799408929869,0.962529906712228,0.3691176947366913,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/1a/36/cd/a5/caption.jpg
1167,0,Traditional sights,0.8893442749977112,0.10337664932012558,0.0,0.0,0.0,0.0,Crimea and Indian Mutiny memorial,Sights & Landmarks,4.0,7.0,/Attraction_Review-g186338-d15269454-Reviews-Crimea_and_Indian_Mutiny_memorial-London_England.html,4.63332985833594e-05,3.4285317143155,4.1206253836870236e-05,4.7897811594966165e-06,0.0,0.0,0.0,0.0,3.049145051774578,0.35443012071372243,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/66/47/54/crimea-and-indian-mutiny.jpg
1168,0,Traditional sights,0.9907816052436828,0.0,0.0,0.0,0.0,0.0,Equestrian Statue of the Duke of Wellington,Sights & Landmarks,4.5,8.0,/Attraction_Review-g186338-d15870618-Reviews-Equestrian_Statue_of_the_Duke_of_Wellington-London_England.html,0.00010424992181255864,3.3749218125586404,0.00010328890487997526,0.0,0.0,0.0,0.0,0.0,3.3438104510187685,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/7f/c7/04/img-20190217-142420-1.jpg
1169,0,Traditional sights,0.9307157397270204,0.06080210208892822,0.0,0.0,0.0,0.0,Field Marshal Lord Clyde,Sights & Landmarks,4.5,8.0,/Attraction_Review-g186338-d15711330-Reviews-Field_Marshal_Lord_Clyde-London_England.html,0.00010424992181255864,3.3749218125586404,9.702704309625956e-05,6.338614388809976e-06,0.0,0.0,0.0,0.0,3.141092851296372,0.20520234058934114,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/a4/56/81/img-20190303-120154-largejpg.jpg
