u_id,i_id,rating
41060,458,5.0
41061,458,1.0
41062,458,3.0
41063,458,5.0
41064,458,4.0
41065,458,3.0
41066,458,4.0
41067,458,5.0
41068,458,4.0
41069,458,5.0
41070,458,4.0
41071,458,5.0
41072,458,1.0
41073,458,5.0
41074,458,5.0
41075,458,5.0
41076,458,5.0
41077,458,4.0
41078,458,5.0
41079,458,5.0
41080,458,4.0
41081,458,5.0
41082,458,4.0
41083,458,3.0
41084,458,4.0
41085,458,1.0
41086,458,5.0
41087,458,3.0
41088,458,5.0
41089,458,4.0
41090,458,5.0
41091,458,3.0
41092,458,4.0
41093,458,4.0
41094,458,4.0
41095,458,2.0
41096,458,4.0
41097,458,2.0
41098,458,1.0
41099,458,3.0
41100,458,4.0
41101,458,5.0
41102,458,5.0
41103,458,4.0
41104,458,3.0
41105,458,4.0
41106,458,3.0
41107,458,5.0
41108,458,4.0
41109,458,3.0
41110,458,2.0
41111,458,5.0
41112,458,4.0
41113,458,4.0
41113,542,4.0
41114,458,5.0
41115,458,2.0
41116,458,4.0
41117,458,4.0
41118,458,2.0
41119,458,1.0
41120,458,2.0
41121,458,4.0
41122,458,2.0
41123,458,1.0
41124,458,1.0
41125,458,3.0
41126,458,2.0
41127,458,5.0
41128,458,5.0
41129,458,3.0
41130,458,3.0
41131,458,5.0
41132,458,5.0
41133,458,5.0
41134,458,4.0
41135,458,5.0
41136,458,3.0
41137,458,4.0
41138,458,5.0
41139,458,5.0
41140,458,5.0
41141,458,5.0
41142,458,5.0
41143,458,4.0
41144,458,4.0
41145,459,4.0
41146,459,5.0
41147,459,4.0
41148,459,4.0
41149,459,4.0
41150,459,2.0
41151,459,2.0
41152,459,4.0
41153,459,3.0
41154,459,4.0
41155,459,4.0
41156,459,3.0
41157,459,2.0
41158,459,1.0
41159,459,5.0
41160,459,3.0
41161,459,5.0
41161,490,4.0
41162,459,2.0
41163,459,3.0
41164,459,5.0
41165,459,5.0
41166,459,3.0
41167,459,4.0
41168,459,5.0
41169,459,1.0
41170,459,4.0
41171,459,5.0
41172,459,5.0
41173,459,4.0
41174,459,4.0
41175,459,1.0
41176,459,5.0
41176,628,5.0
41177,460,1.0
41178,460,5.0
41179,460,5.0
41180,460,4.0
41180,642,4.0
41181,460,5.0
41182,460,5.0
41183,460,5.0
41184,460,5.0
41185,460,4.0
41186,460,5.0
41187,460,5.0
41188,461,4.0
41189,461,5.0
41190,461,4.0
41191,461,5.0
41192,461,3.0
41193,461,5.0
41194,461,1.0
41195,461,4.0
41196,461,1.0
41197,461,5.0
41198,461,4.0
41199,461,5.0
41200,461,5.0
41201,461,5.0
41202,461,5.0
41203,461,5.0
41204,461,4.0
41204,470,5.0
41205,461,5.0
41206,461,5.0
41207,461,5.0
41208,461,1.0
41209,461,2.0
41210,461,5.0
41211,461,4.0
41212,461,5.0
41213,461,5.0
41214,461,5.0
41215,461,5.0
41216,461,4.0
41217,461,5.0
41218,461,5.0
41219,461,5.0
41220,461,5.0
41221,461,5.0
41222,461,3.0
41223,461,4.0
41224,461,3.0
41225,461,5.0
41226,461,4.0
41227,461,5.0
41228,461,5.0
41229,461,5.0
41230,461,5.0
41231,461,5.0
41232,461,5.0
41233,461,5.0
41234,461,5.0
41235,461,5.0
41236,461,5.0
41237,461,2.0
41238,461,4.0
41239,461,5.0
41240,461,4.0
41241,461,4.0
41242,461,5.0
41243,461,5.0
41244,461,5.0
41245,461,5.0
41246,461,5.0
41247,461,4.0
41248,461,4.0
41249,461,5.0
41250,461,5.0
41251,461,4.0
41252,461,5.0
41253,461,4.0
41254,461,2.0
41255,461,2.0
41256,461,3.0
41257,461,5.0
41258,461,3.0
41259,461,5.0
41260,461,4.0
41261,461,4.0
41262,461,3.0
41263,461,5.0
41264,461,3.0
41265,461,2.0
41266,461,4.0
41267,461,5.0
41268,461,2.0
41269,461,2.0
41270,461,5.0
41271,461,3.0
41272,461,2.0
41273,461,4.0
41274,461,5.0
41275,461,4.0
41276,461,5.0
41277,461,3.0
41278,461,5.0
41279,461,3.0
41280,461,3.0
41281,461,5.0
41282,461,5.0
41283,461,5.0
41284,461,4.0
41285,461,5.0
41286,461,5.0
41287,461,5.0
41288,461,5.0
41289,461,5.0
41290,461,4.0
41291,461,3.0
41292,462,5.0
41293,462,5.0
41294,462,4.0
41295,462,5.0
41296,462,2.0
41297,462,5.0
41298,462,1.0
41299,462,4.0
41300,462,4.0
41301,462,1.0
41302,462,5.0
41303,462,1.0
41304,462,4.0
41305,462,5.0
41306,462,1.0
41307,462,5.0
41308,462,5.0
41309,462,4.0
41310,462,1.0
41311,462,3.0
41312,462,5.0
41313,462,4.0
41314,462,5.0
41315,462,4.0
41316,462,5.0
41317,462,5.0
41318,462,5.0
41319,462,5.0
41320,462,2.0
41321,462,1.0
41322,462,5.0
41323,462,4.0
41324,462,4.0
41325,462,5.0
41326,462,4.0
41327,462,4.0
41328,462,4.0
41329,462,2.0
41330,462,5.0
41331,462,4.0
41332,462,5.0
41333,462,4.0
41334,462,3.0
41335,462,5.0
41336,462,5.0
41337,462,4.0
41338,462,2.0
41339,462,2.0
41340,462,4.0
41341,462,2.0
41342,462,2.0
41343,462,1.0
41344,462,5.0
41345,462,5.0
41346,462,4.0
41347,462,5.0
41348,462,4.0
41349,462,4.0
41350,462,4.0
41351,462,5.0
41352,462,5.0
41352,663,5.0
41353,462,1.0
41354,462,2.0
41355,462,5.0
41356,462,1.0
41357,462,5.0
41358,462,4.0
41359,462,5.0
41360,462,4.0
41361,462,5.0
41362,462,5.0
41362,542,5.0
41363,462,5.0
41364,462,5.0
41365,462,3.0
41366,462,4.0
41367,462,5.0
41368,462,3.0
41369,462,4.0
41370,462,5.0
41371,462,4.0
41372,462,4.0
41373,462,5.0
41374,462,4.0
41375,462,4.0
41376,462,4.0
41377,462,5.0
41378,462,1.0
41379,462,4.0
41380,462,5.0
41381,462,5.0
41382,462,5.0
41383,462,5.0
41384,462,5.0
41385,462,4.0
41386,462,1.0
41387,462,4.0
41388,462,5.0
41388,629,3.0
41389,462,3.0
41389,559,5.0
41390,463,1.0
41391,463,1.0
41392,463,5.0
41393,463,4.0
41394,463,2.0
41395,463,3.0
41396,463,4.0
41397,463,5.0
41398,463,5.0
41399,463,4.0
41400,463,5.0
41401,463,5.0
41402,464,5.0
41402,495,4.0
41403,464,5.0
41404,464,5.0
41405,464,5.0
41406,464,5.0
41407,464,1.0
41408,464,5.0
41409,464,5.0
41410,464,5.0
41411,464,5.0
41412,464,5.0
41413,464,5.0
41414,464,5.0
41415,464,4.0
41416,465,4.0
41417,465,5.0
41418,465,5.0
41419,465,5.0
41420,465,5.0
41420,641,5.0
41421,465,5.0
41422,465,4.0
41423,465,5.0
41424,465,5.0
41425,465,5.0
41426,465,4.0
41427,465,5.0
41428,465,4.0
41429,465,5.0
41430,465,5.0
41431,466,5.0
41432,466,4.0
41433,466,5.0
41434,466,4.0
41435,466,4.0
41436,466,5.0
41437,466,5.0
41438,466,5.0
41439,466,5.0
41440,466,5.0
41441,466,5.0
41442,467,5.0
41443,467,4.0
41444,467,5.0
41445,467,5.0
41446,467,5.0
41447,467,4.0
41448,467,4.0
41449,467,3.0
41450,467,5.0
41451,467,5.0
41452,467,5.0
41453,467,5.0
41454,467,5.0
41455,467,5.0
41456,467,5.0
41457,468,1.0
41458,468,5.0
41459,468,4.0
41460,468,4.0
41461,468,5.0
41462,468,5.0
41463,468,4.0
41464,468,3.0
41465,468,4.0
41466,468,5.0
41467,468,5.0
41468,468,4.0
41469,468,5.0
41470,468,4.0
41471,468,4.0
41472,468,4.0
41472,588,4.0
41472,641,4.0
41473,468,4.0
41474,468,4.0
41475,468,5.0
41476,468,3.0
41477,468,4.0
41478,468,5.0
41479,468,5.0
41480,468,4.0
41481,468,3.0
41482,468,3.0
41483,468,5.0
41484,469,5.0
41485,469,5.0
41486,469,4.0
41486,520,5.0
41487,469,4.0
41488,469,4.0
41488,620,4.0
41489,469,3.0
41489,590,4.0
41490,469,4.0
41490,477,4.0
41491,469,2.0
41492,469,4.0
41493,469,5.0
41494,469,4.0
41495,469,3.0
41496,469,4.0
41497,469,4.0
41498,469,5.0
41499,469,4.0
41500,469,3.0
41501,469,4.0
41502,469,5.0
41503,469,3.0
41504,469,3.0
41505,469,3.0
41506,469,3.0
41507,469,3.0
41508,469,4.0
41509,470,5.0
41509,567,4.0
41510,470,5.0
41511,470,4.0
41512,470,4.0
41513,470,4.0
41514,470,5.0
41515,470,4.0
41516,470,5.0
41517,470,4.0
41518,470,5.0
41519,470,3.0
41520,470,5.0
41521,470,4.0
41522,470,4.0
41523,471,4.0
41524,471,5.0
41525,471,4.0
41526,471,5.0
41527,471,4.0
41528,471,1.0
41529,471,4.0
41530,471,3.0
41531,471,3.0
41532,471,3.0
41533,471,3.0
41534,471,4.0
41535,471,5.0
41536,471,1.0
41537,471,5.0
41538,471,5.0
41539,471,5.0
41540,471,5.0
41541,471,4.0
41542,471,3.0
41542,521,4.0
41543,471,5.0
41544,471,5.0
41545,471,5.0
41546,471,5.0
41547,471,5.0
41548,471,5.0
41549,471,1.0
41550,471,1.0
41551,471,1.0
41552,471,1.0
41553,471,5.0
41554,471,4.0
41555,471,5.0
41556,471,1.0
41557,471,5.0
41558,471,4.0
41559,471,3.0
41560,471,5.0
41561,471,1.0
41562,471,4.0
41563,471,5.0
41564,471,5.0
41565,471,4.0
41566,471,4.0
41567,471,1.0
41568,471,4.0
41569,471,5.0
41570,471,3.0
41571,471,5.0
41572,471,3.0
41573,471,4.0
41574,471,4.0
41575,471,4.0
41576,471,5.0
41577,471,5.0
41578,471,5.0
41579,471,5.0
41580,471,5.0
41581,471,5.0
41582,471,5.0
41583,471,5.0
41584,471,4.0
41585,471,5.0
41586,471,4.0
41587,471,5.0
41588,471,5.0
41589,471,5.0
41590,471,4.0
41591,471,4.0
41592,471,5.0
41593,471,4.0
41594,471,4.0
41595,471,5.0
41596,471,4.0
41597,471,5.0
41598,471,4.0
41599,471,4.0
41599,611,4.0
41600,471,5.0
41601,472,5.0
41602,472,5.0
41603,472,5.0
41604,472,5.0
41605,472,5.0
41606,472,5.0
41607,472,5.0
41608,472,4.0
41609,472,4.0
41610,472,5.0
41611,472,5.0
41612,472,5.0
41613,472,1.0
41614,472,5.0
41615,472,5.0
41616,472,1.0
41617,472,4.0
41618,472,5.0
41619,472,5.0
41620,472,4.0
41621,472,5.0
41622,472,5.0
41623,472,5.0
41624,472,1.0
41625,472,4.0
41626,472,5.0
41627,472,5.0
41628,472,5.0
41629,473,4.0
41630,473,4.0
41631,473,5.0
41632,473,5.0
41633,473,4.0
41634,473,4.0
41635,473,5.0
41635,656,5.0
41636,473,5.0
41637,473,5.0
41638,473,5.0
41639,473,5.0
41640,473,4.0
41641,473,4.0
41642,473,4.0
41643,473,5.0
41644,473,4.0
41645,473,4.0
41646,473,5.0
41647,473,5.0
41648,473,5.0
41649,473,5.0
41650,473,5.0
41650,591,5.0
41651,473,5.0
41652,473,4.0
41653,473,5.0
41654,473,4.0
41655,473,4.0
41656,474,4.0
41657,474,5.0
41658,474,5.0
41659,474,5.0
41660,474,4.0
41661,474,5.0
41662,474,5.0
41663,474,5.0
41664,474,5.0
41665,474,5.0
41666,474,5.0
41667,474,5.0
41668,474,5.0
41669,474,5.0
41670,474,4.0
41671,474,5.0
41672,474,5.0
41673,474,4.0
41674,474,5.0
41675,474,5.0
41676,475,5.0
41677,475,4.0
41678,475,3.0
41679,475,3.0
41680,475,2.0
41681,475,5.0
41682,475,1.0
41683,475,1.0
41684,475,4.0
41685,475,5.0
41686,475,5.0
41687,475,5.0
41688,475,3.0
41689,475,4.0
41690,475,5.0
41691,475,5.0
41692,475,5.0
41693,475,4.0
41694,475,2.0
41695,475,1.0
41696,475,4.0
41697,475,1.0
41698,475,1.0
41699,475,5.0
41700,475,3.0
41701,475,3.0
41702,475,4.0
41703,475,5.0
41704,475,1.0
41705,475,2.0
41706,475,4.0
41707,475,4.0
41708,475,5.0
41709,475,5.0
41710,475,4.0
41711,475,5.0
41712,475,4.0
41713,475,3.0
41714,475,5.0
41715,475,5.0
41716,475,4.0
41717,475,5.0
41718,475,3.0
41719,475,5.0
41720,475,5.0
41721,475,4.0
41722,475,4.0
41723,475,4.0
41724,475,5.0
41725,475,2.0
41726,475,4.0
41727,475,3.0
41728,475,3.0
41729,475,3.0
41730,475,5.0
41731,475,4.0
41732,475,3.0
41733,475,4.0
41734,475,5.0
41735,475,5.0
41736,475,5.0
41737,475,4.0
41738,475,4.0
41739,475,2.0
41740,475,5.0
41741,475,5.0
41742,475,5.0
41743,475,5.0
41744,475,5.0
41745,475,5.0
41746,475,4.0
41747,475,1.0
41748,475,5.0
41749,475,2.0
41750,475,5.0
41751,475,5.0
41752,475,4.0
41753,475,4.0
41754,475,5.0
41755,475,1.0
41756,475,5.0
41757,475,5.0
41758,475,5.0
41759,475,4.0
41760,475,5.0
41761,475,3.0
41762,476,5.0
41763,476,3.0
41764,476,4.0
41765,476,3.0
41766,476,3.0
41767,476,3.0
41768,476,1.0
41769,476,3.0
41769,601,4.0
41770,477,5.0
41771,477,4.0
41772,477,5.0
41773,477,4.0
41774,477,4.0
41775,477,4.0
41776,477,4.0
41777,477,5.0
41778,477,5.0
41779,477,4.0
41779,498,4.0
41780,477,2.0
41781,477,3.0
41781,562,4.0
41782,477,3.0
41783,477,5.0
41784,478,1.0
41785,478,5.0
41786,478,5.0
41787,478,5.0
41788,478,4.0
41788,672,4.0
41789,478,5.0
41790,478,5.0
41791,478,4.0
41792,478,5.0
41793,478,4.0
41793,554,5.0
41793,624,5.0
41794,478,5.0
41795,478,4.0
41795,486,5.0
41795,538,5.0
41796,478,3.0
41797,478,5.0
41798,478,5.0
41799,478,5.0
41799,605,5.0
41800,478,4.0
41801,478,4.0
41802,478,4.0
41803,478,5.0
41804,478,5.0
41805,478,5.0
41806,478,4.0
41807,478,5.0
41808,479,5.0
41809,479,5.0
41810,479,5.0
41811,479,4.0
41812,479,4.0
41813,479,5.0
41814,479,4.0
41815,479,4.0
41816,479,3.0
41817,479,5.0
41818,479,5.0
41819,479,4.0
41820,479,4.0
41821,479,4.0
41822,479,4.0
41823,479,4.0
41824,479,5.0
41825,479,4.0
41826,480,5.0
41827,480,5.0
41828,480,4.0
41829,480,5.0
41830,480,5.0
41831,480,5.0
41832,480,5.0
41833,480,5.0
41834,480,5.0
41835,480,5.0
41836,480,5.0
41837,480,5.0
41838,480,5.0
41839,480,5.0
41840,480,5.0
41841,480,5.0
41842,480,5.0
41843,480,5.0
41844,480,5.0
41845,480,5.0
41846,480,5.0
41847,480,5.0
41848,480,5.0
41849,480,1.0
41850,480,5.0
41851,480,1.0
41852,480,1.0
41853,480,1.0
41854,480,5.0
41855,480,5.0
41856,480,5.0
41857,480,5.0
41858,480,4.0
41859,480,3.0
41860,480,5.0
41861,481,5.0
41862,481,5.0
41863,481,4.0
41864,481,1.0
41865,481,1.0
41866,481,4.0
41866,684,4.0
41867,481,2.0
41868,481,5.0
41869,481,4.0
41870,481,4.0
41871,481,5.0
41872,481,4.0
41873,481,4.0
41874,481,4.0
41875,481,5.0
41876,481,1.0
41877,481,4.0
41878,481,5.0
41879,481,4.0
41880,481,4.0
41881,481,4.0
41882,481,5.0
41883,481,3.0
41884,481,2.0
41885,481,5.0
41886,481,3.0
41887,481,5.0
41888,481,3.0
41889,481,1.0
41890,481,5.0
41891,481,5.0
41892,481,5.0
41893,481,5.0
41894,481,5.0
41895,481,1.0
41896,481,1.0
41897,481,5.0
41898,481,5.0
41899,481,4.0
41900,481,4.0
41901,481,4.0
41902,481,5.0
41903,481,5.0
41904,481,1.0
41905,481,5.0
41906,481,4.0
41907,481,4.0
41908,481,5.0
41909,481,2.0
41910,481,5.0
41911,481,4.0
41912,481,5.0
41913,481,3.0
41914,481,5.0
41915,481,5.0
41916,481,4.0
41917,481,5.0
41918,481,4.0
41919,481,5.0
41919,682,5.0
41920,481,5.0
41921,481,3.0
41922,481,1.0
41923,481,5.0
41923,677,5.0
41924,481,2.0
41925,481,5.0
41926,481,4.0
41927,481,5.0
41928,481,1.0
41929,481,5.0
41930,481,5.0
41931,481,4.0
41932,481,1.0
41933,481,3.0
41933,529,3.0
41934,481,2.0
41935,481,4.0
41936,481,1.0
41937,481,5.0
41938,481,2.0
41939,481,5.0
41940,481,2.0
41941,481,1.0
41942,481,5.0
41943,481,4.0
41944,481,3.0
41945,481,5.0
41946,481,2.0
41947,481,4.0
41948,481,4.0
41949,481,5.0
41950,481,4.0
41951,481,3.0
41952,481,1.0
41953,481,4.0
41954,481,3.0
41955,481,4.0
41955,505,5.0
41956,481,1.0
41957,481,4.0
41958,481,4.0
41959,481,5.0
41960,481,1.0
41961,481,5.0
41962,481,1.0
41963,481,4.0
41964,481,4.0
41965,481,5.0
41966,481,2.0
41967,481,5.0
41968,481,4.0
41969,481,5.0
41970,481,5.0
41971,481,2.0
41972,481,5.0
41973,482,3.0
41974,482,3.0
41975,482,1.0
41976,482,1.0
41977,482,2.0
41978,482,5.0
41979,482,5.0
41980,482,5.0
41981,482,5.0
41982,482,1.0
41983,482,5.0
41984,482,1.0
41985,482,4.0
41986,482,4.0
41986,680,5.0
41987,482,4.0
41988,482,4.0
41989,482,5.0
41989,620,5.0
41990,482,5.0
41991,482,5.0
41992,482,4.0
41993,482,4.0
41994,482,4.0
41995,482,3.0
41996,482,5.0
41997,482,2.0
41998,482,5.0
41999,482,4.0
42000,482,4.0
42001,482,5.0
42002,482,4.0
42003,482,4.0
42004,482,4.0
42005,482,5.0
42006,482,3.0
42007,482,5.0
42008,482,5.0
42009,482,4.0
42010,482,5.0
42011,482,5.0
42012,482,5.0
42013,482,5.0
42014,482,5.0
42015,482,5.0
42016,482,5.0
42017,482,4.0
42018,482,4.0
42019,482,4.0
42020,482,5.0
42021,482,4.0
42022,482,4.0
42023,482,4.0
42024,482,5.0
42025,482,4.0
42026,482,3.0
42027,482,5.0
42028,482,5.0
42028,557,4.0
42029,482,4.0
42030,482,5.0
42031,482,5.0
42032,482,4.0
42033,482,5.0
42034,482,5.0
42035,482,5.0
42036,482,4.0
42037,482,3.0
42038,482,3.0
42039,482,4.0
42040,482,5.0
42041,482,4.0
42042,482,1.0
42043,482,4.0
42044,482,5.0
42045,482,4.0
42046,482,4.0
42047,482,5.0
42048,482,4.0
42049,482,5.0
42050,482,5.0
42051,482,5.0
42052,482,4.0
42053,482,5.0
42054,482,5.0
42055,482,4.0
42056,482,4.0
42057,482,4.0
42058,482,4.0
42059,482,4.0
42059,485,3.0
42059,513,5.0
42059,564,4.0
42059,588,4.0
42060,483,5.0
42061,483,5.0
42062,483,5.0
42063,483,5.0
42064,483,5.0
42065,483,5.0
42066,483,5.0
42067,483,5.0
42068,483,5.0
42069,483,5.0
42070,483,5.0
42071,483,5.0
42072,483,5.0
42073,483,5.0
42074,483,5.0
42075,483,5.0
42076,483,5.0
42077,483,5.0
42078,483,5.0
42079,483,5.0
42080,483,5.0
42081,483,5.0
42082,483,5.0
42083,483,5.0
42084,483,5.0
42085,483,5.0
42086,483,5.0
42087,483,5.0
42088,483,5.0
42089,483,5.0
42090,483,5.0
42091,483,5.0
42092,483,5.0
42093,483,5.0
42094,483,5.0
42095,483,5.0
42096,483,5.0
42097,483,5.0
42098,483,5.0
42099,483,5.0
42100,483,5.0
42101,483,5.0
42102,483,5.0
42103,483,5.0
42104,483,5.0
42105,483,5.0
42106,483,5.0
42107,483,5.0
42108,483,5.0
42109,483,5.0
42110,483,5.0
42111,483,5.0
42112,483,5.0
42113,483,5.0
42114,483,5.0
42115,484,4.0
42116,484,3.0
42117,484,5.0
42118,484,5.0
42119,484,4.0
42120,484,4.0
42121,484,3.0
42122,484,4.0
42123,484,5.0
42124,484,2.0
42125,484,4.0
42126,484,5.0
42127,484,3.0
42128,484,5.0
42129,484,5.0
42130,484,4.0
42131,485,5.0
42132,485,5.0
42133,485,4.0
42134,485,1.0
42135,485,5.0
42136,485,5.0
42137,485,5.0
42138,485,5.0
42139,485,4.0
42140,485,4.0
42141,485,5.0
42142,485,1.0
42143,485,5.0
42144,485,4.0
42145,485,5.0
42146,485,4.0
42147,485,5.0
42148,485,4.0
42149,485,5.0
42150,485,5.0
42151,485,4.0
42152,485,5.0
42152,684,5.0
42153,485,5.0
42154,485,5.0
42155,485,5.0
42156,485,4.0
42157,485,5.0
42158,485,5.0
42159,485,5.0
42160,485,4.0
42161,485,5.0
42162,485,4.0
42163,485,4.0
42164,485,4.0
42165,485,2.0
42166,485,5.0
42167,485,5.0
42168,485,4.0
42169,485,5.0
42170,485,4.0
42171,485,5.0
42171,665,5.0
42172,485,5.0
42173,485,5.0
42174,485,4.0
42175,485,5.0
42176,485,5.0
42177,485,4.0
42178,485,5.0
42179,485,4.0
42180,485,5.0
42181,485,5.0
42182,485,2.0
42183,485,4.0
42184,485,4.0
42185,485,5.0
42186,485,4.0
42187,485,5.0
42188,485,5.0
42189,485,5.0
42190,485,1.0
42191,485,2.0
42192,485,5.0
42193,485,3.0
42194,485,5.0
42195,485,5.0
42196,485,5.0
42197,485,5.0
42198,485,4.0
42199,485,5.0
42200,485,5.0
42201,485,3.0
42202,485,5.0
42203,485,2.0
42204,485,5.0
42205,485,5.0
42206,485,5.0
42207,485,5.0
42208,485,5.0
42209,485,5.0
42210,485,5.0
42211,485,4.0
42212,485,5.0
42213,485,5.0
42214,485,5.0
42215,485,4.0
42216,485,3.0
42217,485,4.0
42218,485,5.0
42219,485,2.0
42220,485,4.0
42221,485,4.0
42222,485,1.0
42223,485,5.0
42224,485,4.0
42225,485,2.0
42226,485,3.0
42226,557,5.0
42227,485,4.0
42227,548,5.0
42228,486,5.0
42229,486,5.0
42230,486,5.0
42231,486,5.0
42232,486,4.0
42233,486,5.0
42234,486,5.0
42235,486,5.0
42236,486,3.0
42237,486,3.0
42238,486,3.0
42238,488,1.0
42239,486,4.0
42240,486,4.0
42241,486,4.0
42242,486,5.0
42243,486,5.0
42244,486,4.0
42245,486,5.0
42246,487,3.0
42247,487,5.0
42248,487,5.0
42249,487,4.0
42250,487,5.0
42251,487,5.0
42252,487,4.0
42253,487,4.0
42254,487,5.0
42255,487,5.0
42256,487,5.0
42257,487,2.0
42258,487,4.0
42259,487,5.0
42260,487,5.0
42261,487,3.0
42262,487,5.0
42263,487,5.0
42264,487,3.0
42265,487,5.0
42266,487,5.0
42267,487,4.0
42268,487,4.0
42269,487,5.0
42270,487,5.0
42271,487,4.0
42272,487,5.0
42273,487,3.0
42274,487,5.0
42275,487,4.0
42276,487,4.0
42277,487,4.0
42278,487,4.0
42279,487,5.0
42280,487,3.0
42281,487,4.0
42282,487,5.0
42283,487,5.0
42284,487,5.0
42285,487,4.0
42286,488,5.0
42287,488,5.0
42288,488,5.0
42289,488,3.0
42290,488,2.0
42291,488,5.0
42292,488,5.0
42293,488,4.0
42294,488,1.0
42295,488,1.0
42296,488,4.0
42297,488,4.0
42298,488,4.0
42299,488,3.0
42300,488,5.0
42301,488,4.0
42302,488,4.0
42303,488,4.0
42304,488,5.0
42305,488,4.0
42306,488,3.0
42307,488,1.0
42308,488,5.0
42309,488,5.0
42310,488,5.0
42311,488,4.0
42312,488,4.0
42312,632,3.0
42313,488,3.0
42314,488,4.0
42315,488,4.0
42316,488,4.0
42317,488,5.0
42318,488,4.0
42319,488,4.0
42320,488,3.0
42320,665,4.0
42321,488,5.0
42322,488,5.0
42323,488,5.0
42324,488,5.0
42325,488,5.0
42326,488,5.0
42327,488,5.0
42328,488,4.0
42329,488,5.0
42330,488,5.0
42331,488,5.0
42332,488,4.0
42333,488,2.0
42334,488,4.0
42335,488,5.0
42336,488,5.0
42337,488,5.0
42338,488,5.0
42339,488,5.0
42340,488,4.0
42341,489,5.0
42342,489,5.0
42343,489,5.0
42344,489,5.0
42345,489,4.0
42346,489,5.0
42347,489,5.0
42348,489,4.0
42349,489,4.0
42350,489,5.0
42351,489,5.0
42351,520,5.0
42352,489,4.0
42353,490,5.0
42354,490,5.0
42355,490,4.0
42356,490,5.0
42357,490,5.0
42358,490,5.0
42359,490,4.0
42360,490,4.0
42361,490,4.0
42362,490,3.0
42363,490,4.0
42364,490,2.0
42365,490,4.0
42366,490,5.0
42367,490,4.0
42368,490,5.0
42369,490,5.0
42370,490,4.0
42371,490,4.0
42372,490,3.0
42372,522,4.0
42372,553,4.0
42373,490,3.0
42374,490,5.0
42375,490,5.0
42376,490,5.0
42377,490,4.0
42378,490,1.0
42379,490,4.0
42380,490,5.0
42381,491,5.0
42382,491,5.0
42383,491,4.0
42384,491,5.0
42385,491,5.0
42386,491,5.0
42387,491,5.0
42388,491,5.0
42389,491,5.0
42390,491,4.0
42391,491,5.0
42392,491,5.0
42393,491,5.0
42394,491,5.0
42395,491,4.0
42396,491,5.0
42397,491,4.0
42398,491,5.0
42399,491,5.0
42400,491,5.0
42401,491,5.0
42402,491,5.0
42403,491,5.0
42404,491,5.0
42405,491,5.0
42406,491,5.0
42407,491,5.0
42408,491,5.0
42409,491,5.0
42410,491,5.0
42411,491,5.0
42412,491,5.0
42413,491,4.0
42414,491,5.0
42415,491,5.0
42416,491,5.0
42417,491,5.0
42418,491,5.0
42419,491,5.0
42420,491,5.0
42421,491,5.0
42422,491,5.0
42423,491,5.0
42424,491,5.0
42425,491,5.0
42426,491,5.0
42427,491,5.0
42428,491,5.0
42429,491,5.0
42430,491,5.0
42431,491,5.0
42432,491,5.0
42433,491,5.0
42434,491,5.0
42435,491,5.0
42436,491,5.0
42437,491,5.0
42438,491,5.0
42439,491,5.0
42440,491,5.0
42441,491,5.0
42442,491,5.0
42443,491,5.0
42444,491,5.0
42445,491,5.0
42446,491,5.0
42447,491,4.0
42448,491,5.0
42449,491,4.0
42450,491,5.0
42451,491,5.0
42452,491,5.0
42453,491,5.0
42454,491,5.0
42455,491,5.0
42456,491,5.0
42457,491,5.0
42458,491,5.0
42459,491,5.0
42460,491,5.0
42461,491,5.0
42462,491,5.0
42463,491,5.0
42464,491,5.0
42465,491,5.0
42466,491,5.0
42467,491,5.0
42468,491,5.0
42469,491,4.0
42470,491,5.0
42471,491,5.0
42472,491,5.0
42473,491,5.0
42474,491,4.0
42475,491,5.0
42476,491,5.0
42477,491,5.0
42478,491,4.0
42479,491,5.0
42480,491,5.0
42481,491,5.0
42482,491,5.0
42483,491,5.0
42484,491,5.0
42485,491,5.0
42486,491,5.0
42487,491,5.0
42488,491,5.0
42489,491,1.0
42490,491,4.0
42491,492,2.0
42492,492,1.0
42493,492,1.0
42494,492,5.0
42495,492,1.0
42496,492,2.0
42497,492,1.0
42498,492,5.0
42499,492,4.0
42500,492,5.0
42501,492,5.0
42502,492,5.0
42503,492,5.0
42504,492,5.0
42505,492,5.0
42506,492,4.0
42507,492,5.0
42508,492,5.0
42509,492,5.0
42510,492,4.0
42511,492,5.0
42512,492,4.0
42513,492,3.0
42514,492,5.0
42515,492,5.0
42516,492,5.0
42517,492,5.0
42518,492,3.0
42519,492,5.0
42519,554,5.0
42520,492,5.0
42521,492,5.0
42522,492,1.0
42523,492,4.0
42524,492,1.0
42525,492,3.0
42526,492,2.0
42527,492,3.0
42528,492,4.0
42529,492,5.0
42530,492,4.0
42531,492,5.0
42532,492,3.0
42533,492,5.0
42534,492,3.0
42535,492,5.0
42536,492,5.0
42537,492,5.0
42538,492,5.0
42539,492,5.0
42540,492,5.0
42541,492,4.0
42542,492,5.0
42542,574,4.0
42543,492,2.0
42544,492,5.0
42545,492,2.0
42546,492,1.0
42547,492,4.0
42548,492,4.0
42549,492,4.0
42550,492,5.0
42551,492,5.0
42552,492,4.0
42552,574,4.0
42553,492,3.0
42554,492,3.0
42555,492,1.0
42556,492,4.0
42557,492,5.0
